"083322200000";"Lån til egnsudvikling"
"083322300000";"Lån til Teknologiske Institutter"
"083322400000";"Lån til Dansk Designcenter"
"083322500000";"Øvrige lån på Erhvervs- og Vækstministeriets område"
"083322600000";"Skibsgarantier"
"083322700000";"Garanti for Bornholms Erhvervsfond"
"083324000000";"Den Nordiske Investeringsbank"
"083324300000";"Den Nordiske Investeringsbank"
"083324400000";"Delvis indfrielse af MIL-garantien"
"083325000000";"Danmarks Grønne Investeringsfond"
"083325100000";"Danmarks Grønne Investeringsfond"
"083400000000";"Markedsføring af Danmark"
"083401000000";"Markedsføring af Danmark"
"083401010000";"Beholdninger"
"083401100000";"Markedsføring af Danmark"
"083401200000";"Tilskud til markedsføringskonsortier"
"083402000000";"Turismeinitiativer"
"083402100000";"VisitDenmark"
"083402200000";"Globaliseringsmidler til VisitDenmark og turismeinitiativer"
"083402300000";"Øresundsregionen"
"083402400000";"Videncenter for kystturisme"
"083402500000";"Turismepolitisk vækstplan"
"083403000000";"Danmarks deltagelse i verdensudstillinger"
"083403010000";"Beholdninger"
"083403150000";"Danmarks deltagelse i verdensudstillinger"
"083500000000";"Regionaludvikling"
"083501000000";"Regionaludvikling mv."
"083501010000";"Beholdninger"
"083501100000";"Medfinansiering af EU's Regionalfond og Socialfond"
"083501250000";"Videreudbetaling af tilskud fra Den Europæiske Fond for Regionaludvikling, programmer for perioden før 2000 samt 2000-2006"
"083501300000";"Videreudbetaling af tilskud fra Den Europæiske Fond for Regionaludvikling, programmer for perioden 2007-2013"
"083501350000";"Videreudbetaling af tilskud fra Den Europæiske Socialfond, programmer for perioden 2007-2013"
"083501400000";"Medfinansiering af teknisk assistance mv., afsluttede programperioder"
"083501450000";"Videreudbetaling af tilskud fra Den Europæiske Fond for Tilpasning til Globaliseringen"
"083501500000";"Videreudbetaling af tilskud fra Den Europæiske Fond for Regionaludvikling, programmer for perioden 2014-2020"
"083501550000";"Videreudbetaling af tilskud fra Den Europæiske Socialfond, programmer for perioden 2014-2020"
"083501600000";"Medfinansiering af teknisk assistance mv."
"083502000000";"Turisme"
"083502100000";"VisitDenmark"
"083502600000";"Videncenter for kystturisme"
"083502700000";"Turismepolitisk vækstplan"
"083504000000";"Europæiske Socialfond - programperiode 1994-1999"
"083504010000";"Beholdninger"
"083504200000";"Kommuner og amtskommuner"
"083505000000";"Europæiske Socialfond - programperiode 2000-2006"
"083505010000";"Beholdninger"
"083505100000";"Videreanvisning af tilskud fra Den Europæiske Socialfond - programperiode 2000-2006"
"083505200000";"Medfinansiering af teknisk assistance mv."
"083506000000";"Regional erhvervsudvikling"
"083506010000";"Beholdninger"
"083506100000";"Regional erhvervsudvikling"
"083507000000";"Støtte til udvikling af landdistrikterne under landdistriktsprogrammet"
"083507010000";"Beholdninger"
"083507100000";"Støtte til udvikling af landdistrikterne under Landdistriktsprogrammet"
"083508000000";"Støtte til udvikling af landdistrikterne under Fiskeriudviklingsprogrammet"
"083508010000";"Beholdninger"
"083508100000";"Støtte til udvikling af landdistrikterne under Fiskeriudviklingsprogrammet"
"083509000000";"Pulje til forsøgsvirksomhed i landdistrikterne"
"083509010000";"Beholdninger"
"083509100000";"Pulje til forsøgsvirksomhed i landdistrikterne og de små øsamfund"
"083509200000";"Pulje til forsøgsvirksomhed i landdistrikterne og de små øsamfund, erhvervssøtte"
"083509300000";"Støtte til ø-sekretariatet"
"083510000000";"Støtte til styrket indsats i udkantsområderne"
"083510010000";"Beholdninger"
"083510100000";"Pulje til opprioritering af det fysiske miljø i udkantsområderne"
"083510200000";"Tilskud til nedrivning og istandsættelse af boliger og bygninger i landdistrikterne, Statens Administration"
"083511000000";"Lån og garantier vedr. landdistrikter mv."
"083511100000";"Afdrag og indfrielser på lån i landdistrikter og på de småøsamfund, Statens Administration"
"083512000000";"Afskrivninger på lån vedrørerende landdistrikter mv."
"083512300000";"Afskrivning af uerholdelige beløb, lån i landdistrikter og små øsamfund, Statens Administration"
"083513000000";"Indtægter i relation til huseftersynsordningen"
"083513100000";"Bøder vedr. lov om beskikkede bygningssgkyndige mv."
"083514000000";"Digital adgang til oplysninger ifm. ejendomshandel (DIADEM)"
"083514010000";"Beholdninger"
"083514100000";"Digital adgang til oplysninger ifm. ejendomshandel (DIAMDEM)"
"083515000000";"Ejendomsoplysninger"
"083515010000";"Beholdninger"
"083515100000";"Omstillingsinitiativer mv."
"083515400000";"Administration af Huseftersynsordningen"
"083516000000";"Hensættelse vedrørende støtte til styrket indsats i udkantsområderne"
"083516100000";"Hensættelse vedrørende tilskud til nedrivning og istandsættelse af boliger og bygninger i landdistrikterne"
"083516200000";"Hensættelse vedrørende tilskud til nedrivning og istandsættelse af boliger og bygninger i landdistrikterne"
"087000000000";"Søfart"
"087100000000";"Søfart"
"087101000000";"Søfartsstyrelsen"
"087101010000";"Beholdninger"
"087101100000";"Almindelig virksomhed"
"087101110000";"Lodstilsynet"
"087101150000";"Vedligehold af fyr mv."
"087101900000";"Indtægtsdækket virksomhed"
"087101970000";"Andre tilskudsfinansierede aktiviteter"
"087102000000";"Den Maritime Havarikommission"
"087102100000";"Den Maritime Havarikommission"
"087102970000";"Tilskudsfinansieret virksomhed"
"087103000000";"Registreringsafgift for skibe"
"087103100000";"Registreringsafgift for fritidsfartøjer"
"087103200000";"Gebyr ifm. udskrifter fra Skibsregisteret"
"087103300000";"Registreringsafgift for skibe"
"087104000000";"DanPilot"
"087104010000";"Beholdninger"
"087104100000";"Almindelig virksomhed"
"087104200000";"Kapitalindskud i den selvstændig offentige virksomhed DanPilot"
"087105000000";"Lodstilsynet"
"087105100000";"Alm. virksomhed"
"087106000000";"Omdannelse af Det Statslige Lodsvæsen til selvstændig offentlig virksomhed"
"087106100000";"Kapitalindskud i DanPilot"
"087111000000";"Velfærdsforanstaltninger, forsikring mv."
"087111200000";"Hjemsendelse af søfarende, LB 73 2014"
"087111220000";"Underhold og hjemrejse for efterladte søfarende, LB 73 af 2014"
"087111400000";"Handelsflådens Velfærdsråd, lov nr. 189 af 2010"
"087111500000";"Lægeundersøgelse af elever på maritime uddannelsesinstitutioner m.v."
"087111600000";"Lægeundersøgelse af skibsmandskab, LBK nr. 766 af 1995 § 4 stk. 2"
"087114000000";"Maritime uddannelser"
"087114200000";"Maritime uddannelser"
"087114210000";"Skoleskibet DANMARK"
"087114220000";"Skoleskibet GEORG STAGE"
"087114500000";"Udvikling af det maritime uddannelsessystem"
"087114700000";"Center for Maritim Forskning i Sundhed og Samfund"
"087114800000";"Praktikplads og hjemsendelse, L 226 2002"
"087115000000";"Forskellige tilskud"
"087115010000";"Beholdninger"
"087115100000";"Uddannelsesstøtte til deltagelse i voksen- og efteruddannelseskurser, jf. L 226 2002"
"087115500000";"Tilskud til arbejdsmiljøråd og arbejdsmiljøtjenester"
"087115550000";"Grønne maritime løsninger"
"087115600000";"Center for Maritim Forskning i Sundhed og Samfund"
"087115650000";"Konference for grøn skibsfart"
"087115700000";"Tilskud til Syddansk Universitet, Center for Maritim Sundhed og Sikkerhed"
"087115750000";"Danish Maritime Days"
"087178000000";"Reserve vedrørende de maritime uddannelser"
"087178010000";"Beholdninger"
"090000000000";"Skatteministeriet"
"091000000000";"Fællesudgifter"
"091100000000";"Centralstyrelsen"
"091101000000";"Departementet"
"091101010000";"Beholdninger"
"091101100000";"Almindelig virksomhed"
"091101200000";"Implementeringscenter for Ejendomsvurderinger"
"091101300000";"Implementeringscenter for Inddrivelse"
"091101900000";"Indtægtsdækket virksomhed"
"091101970000";"Ferie i eIndkomst"
"091102000000";"Skatteankestyrelsen"
"091102100000";"Almindelig virksomhed"
"091121000000";"Klagegebyr"
"091121100000";"Klagegebyr"
"091151000000";"Retssager mv."
"091151100000";"Retssager m.v."
"091161000000";"Renter"
"091161100000";"Renter"
"091161300000";"Renteindtægter og udbytter"
"091163000000";"Kompensation for fastfrysning af beskatningsgrundlaget for grundskylden"
"091163100000";"Fastfrysning af grundskyld"
"091179000000";"Reserver og budgetregulering"
"091179100000";"Budgetregulering vedr. effektiv administration i staten (løn)"
"091179300000";"Reserve vedr. projekt Mini One Stop Shop"
"091179400000";"Reserve vedr. projekt kørselsafgifter for lastbiler"
"092000000000";"Forvaltning"
"092100000000";"Skatte- og afgiftsforvaltning"
"092101000000";"SKAT"
"092101010000";"Beholdninger"
"092101100000";"Almindelig virksomhed"
"092101200000";"Overførsel til Udbetaling Danmark"
"092101900000";"Indtægtsdækket virksomhed"
"092101970000";"Ferie i eIndkomst"
"092102000000";"Spillemyndigheden"
"092102100000";"Almindelig virksomhed"
"092103000000";"Gebyrer, retsafgifter mv."
"092103100000";"Bøder, konfiskation, gebyrer"
"092103200000";"Gebyrer og formålsbestemte afgifter"
"092103300000";"Gebyrer på spilleområdet"
"092103400000";"Gebyrer på motorområdet"
"092103500000";"Gebyrer på inddrivelsesområdet"
"092105000000";"Godtgørelser mv."
"092105100000";"Udgifter til sagkyndig bistand i skattesager"
"092105200000";"Udgifter til forsvarerbistand under en administrativ skatte- og afgiftsstraffesag"
"092105400000";"Betaling til autoriserede nummerpladeoperatører"
"092110000000";"Delvis kompensation for købsmoms for almennyttige foreninger"
"092110010000";"Beholdninger"
"092110100000";"Delvis kompensation for købsmoms for almennyttige foreninger"
"092120000000";"Fordeling af midler i stedet for udlodning fra spillehaller"
"092120100000";"Tilskud til almennyttige og velgørende foreninger m.v. som erstatning for udlodninger fra spillehaller"
"092179000000";"Reserver og budgetregulering"
"092179100000";"Reserve vedr. effektiviseringspotentiale"
"092179200000";"Reserve vedr. administrative omkostninger i 2015 som følge af skattereformen"
"092179300000";"Reserve vedr. styrkelse af inddrivelsen - Øvrig drift"
"092179400000";"Reserve vedr. styrkelsen af inddrivelsen - Lønsum"
"092179500000";"Reserve vedr. meromkostninger til EFI - Lønsum"
"092200000000";"Finansforvaltning"
"092215000000";"Personlige fordringer"
"092215300000";"Personlige fordringer"
"092215400000";"Bidrag vedr. fællesopkrævningsordningen"
"092215500000";"Bo- og gaveafgift, hvor opkrævningen er overgivet til Statens Administration"
"092221000000";"Overtagne studielånsfordringer"
"092221100000";"Overtagne fordringer ved indfrielse af statsgaranterede studielån i banker og sparekasser"
"092221200000";"Overtagne fordringer ved misligholdelse af genudlån af statsgaranterede studielån"
"092223000000";"x"
"092223100000";"x"
"092223200000";"x"
"092224000000";"Inkassoomkostninger vedr. misligholdt studiegæld"
"092224100000";"Udgifter til inddrivelse i udlandet"
"092224200000";"Udgifter til udlagte inkassoomkostninger"
"092225000000";"Forsøgsordning for socialt udsatte grupper"
"092225010000";"Beholdninger"
"092225100000";"Gældssanering"
"110000000000";"Justitsministeriet"
"111000000000";"Fællesudgifter"
"111100000000";"Centralstyrelsen"
"111101000000";"Departementet"
"111101010000";"Beholdninger"
"111101100000";"Almindelig virksomhed"
"111101200000";"Internationale organisationer"
"111101300000";"Midlertidige kommissioner og udvalg"
"111101400000";"Støtte til foreninger mv."
"111101700000";"Behandling af seksualforbrydere"
"111101970000";"Andre tilskudsfinansierede aktiviteter"
"111105000000";"Retshjælpsinstitutioner mv."
"111105100000";"Justitsministeriets andel i landbrugslotteriets overskud anvendt som tilskud til retshjælpsinstitutioner mv."
"111105300000";"Retshjælpsinstitutioner mv."
"111111000000";"Civilstyrelsen"
"111111010000";"Beholdninger"
"111111100000";"Almindelig virksomhed"
"111111200000";"Statstidende"
"111112000000";"Opsøgende retshjælp"
"111112010000";"Beholdninger"
"111112100000";"Opsøgende retshjælp på gadeplan"
"111112200000";"Gadejuristen"
"111121000000";"Familiestyrelsen"
"111121010000";"Beholdninger"
"111121100000";"Almindelig virksomhed"
"111122000000";"Gebyr ved ansøgning om navneændringer"
"111122100000";"Gebyr ved navneændringer"
"111123000000";"Parrådgivning"
"111123010000";"Beholdninger"
"111123100000";"Parrådgivning"
"111131000000";"Retslægerådet"
"111131100000";"Almindelig virksomhed"
"111151000000";"Politiklagemyndigheden"
"111151100000";"Almindelig virksomhed"
"111152000000";"Flygtningenævnet"
"111152100000";"Almindelig virksomhed"
"111153000000";"Udlændingenævnet"
"111153100000";"Almindelig virksomhed"
"111161000000";"Datatilsynet"
"111161100000";"Almindelig virksomhed"
"111162000000";"Tilsyn med efterretningstjenesterne"
"111162100000";"Almindelig virksomhed"
"111163000000";"Offerfonden"
"111163010000";"Beholdninger"
"111163100000";"Offerfond"
"111171000000";"Informations- og uddannelsesaktiviteter for bistandsværger"
"111171010000";"Beholdninger"
"111171100000";"Information- og uddannelsesaktivitet for bistandsværger"
"111172000000";"Forbedring af den fysiske sikkerhed"
"111172100000";"Forbedring af den fysiske sikkerhed"
"111179000000";"Reserver og budgetregulering"
"111179100000";"Reserve til ny politiskole i det vestlige Danmark"
"111179300000";"Reserver"
"111179400000";"Lønsumsreserve"
"111179510000";"Reserve vedr. politiet (løn)"
"111179520000";"Reserve vedr. politiet (øvrig drift)"
"111179530000";"Et stærkt værn mod terror (løn)"
"111179540000";"Et stærkt værn mod terror (Øvrig drift)"
"111179550000";"Reserve vedr. kriminalforsorgen (løn)"
"111179560000";"Reserve vedr. kriminalforsorgen (øvrig drift)"
"111179600000";"Det kommunale lov- og cirkulæreprogram"
"111179650000";"Budgetregulering vedr. fokuseret administration i staten"
"111179660000";"Budgetregulering vedr. fokuseret administration i staten (løn)"
"112000000000";"Politiet og anklagemyndigheden mv."
"112100000000";"Fællesudgifter"
"112121000000";"Strafferetspleje mv."
"112121100000";"Strafferetsplejen mv."
"112300000000";"Politiet og anklagemyndigheden"
"112301000000";"Politiet og den lokale anklagemyndighed mv."
"112301010000";"Beholdninger"
"112301100000";"Almindelig virksomhed"
"112301200000";"Erstatninger"
"112301300000";"Diverse tilskud"
"112301600000";"Politiets internationale beredskab"
"112301970000";"Øvrige tilskudsfinansierede aktiviteter"
"112302000000";"Bøder, parkeringsafgifter, salg af pas, køreprøver og kørekort mv."
"112302100000";"Bøder, konfiskationer og gebyrer"
"112302200000";"Offerfonden"
"112302300000";"Afskrivning af bøder, konfiskationer og gebyrer"
"112302400000";"Afskrivning og offerbidrag"
"112303000000";"Radiokommunikationssystem til det samlede beredskab mv."
"112303010000";"Beholdninger"
"112303200000";"Drift af radionettet"
"112303300000";"Adgang til radionetværk"
"112303400000";"Implementeringsreserve"
"112304000000";"Den Centrale Anklagemyndighed"
"112304100000";"Almindelig virksomhed"
"112305000000";"Politiklagenævn"
"112305100000";"Almindelig virksomhed"
"112306000000";"Erstatning i anledning af strafferetlig forfølgning"
"112306100000";"Erstatninger"
"112307000000";"Kommunal parkeringskontrol"
"112307100000";"Parkeringskontrol"
"112311000000";"Erstatning til ofre for forbrydelser"
"112311100000";"Erstatning til ofre for forbrydelser, LBK nr. 688 af 2004"
"112313000000";"Det Kriminalpræventive Råd"
"112313100000";"Det Kriminalpræventive Råd"
"112314000000";"Rådet for Sikker Trafik"
"112314100000";"Rådet for Sikker Trafik"
"112315000000";"Udlændingesager"
"112315010000";"Beholdninger"
"112315100000";"Udlændingesager"
"112316000000";"Politiets Efterretningstjeneste"
"112316100000";"Almindelig virksomhed"
"112316970000";"Andre tilskudsfinansierede aktiviteter"
"113000000000";"Kriminalforsorg"
"113100000000";"Kriminalforsorg"
"113101000000";"Direktoratet for Kriminalforsorgen"
"113101100000";"Almindelig virksomhed"
"113101200000";"Idrætsforeninger mv."
"113101400000";"Erstatninger"
"113101500000";"Håndholdt inklusion i samfundet efter løsladelse"
"113101600000";"Resocialisering af indsatte med opmærksomhedsforstyrrelser"
"113103000000";"Kriminalforsorgen i anstalter og frihed"
"113103010000";"Beholdninger"
"113103100000";"Almindelig virksomhed"
"113103200000";"Produktionsvirksomhed"
"113103300000";"It til udlændingesagskæden"
"113103400000";"Visum Informationssystem"
"113103500000";"Håndholdt inklusion i samfundet efter løsladelse"
"113103600000";"Resocialisering af indsatte med opmærksomhedsforstyrrelser"
"113104000000";"Det fælles europæiske visuminformationssystem"
"113104010000";"Beholdninger"
"113104100000";"Udvikling og drift af visuminformationssystem"
"114000000000";"Retsvæsenet"
"114100000000";"Fællesudgifter"
"114101000000";"Domstolsstyrelsen"
"114101010000";"Beholdninger"
"114101100000";"Almindelig virksomhed"
"114101200000";"Domstolsstyrelsens bestyrelse"
"114101300000";"Dommerudnævnelsesrådene for Danmark, Færøerne og Grønland"
"114102000000";"Retterne"
"114102010000";"Beholdninger"
"114102100000";"Almindelig virksomhed"
"114102200000";"Diverse tilskud"
"114104000000";"Procesbevillingsnævnet"
"114104010000";"Beholdninger"
"114104100000";"Almindelig virksomhed"
"114105000000";"Tinglysning"
"114105010000";"Beholdninger"
"114105100000";"Tinglysning"
"114105200000";"Udvikling af digitalt tinglysningssystem"
"114200000000";"Sagsudgifter"
"114201000000";"Sagsgodtgørelser mv."
"114201100000";"Sagsgodtgørelser mv."
"114202000000";"Fri proces og udgifter til advokathjælp"
"114202100000";"Fri proces og udgifter til advokathjælp"
"114203000000";"Erstatninger"
"114203100000";"Erstatninger"
"114300000000";"Sagsindtægter"
"114301000000";"Retsafgifter mv."
"114301100000";"Retsafgifter mv."
"114302000000";"Indtægter ved EDB i tinglysningen"
"114302500000";"EDB i tinglysningen"
"120000000000";"Forsvarsministeriet"
"121000000000";"Fællesudgifter"
"121100000000";"Centralstyrelsen"
"121101000000";"Departementet"
"121101010000";"Beholdninger"
"121101100000";"Almindelig virksomhed"
"121101200000";"Christiansø"
"121101300000";"Projektenhed for cybersikkerhed"
"121101400000";"Nyt kampflyprogram"
"121102000000";"Centralt styrede initiativer"
"121102100000";"Centralt styrede initiativer"
"121102500000";"Freds- og Stabiliseringsfonden"
"121102600000";"Internationalt Sikkerhedssamarbejde"
"121102700000";"Reserve vedr. internationale operationer"
"121110000000";"Forsvarsministeriets Interne Revision"
"121110100000";"Almindelig virksomhed"
"121179000000";"Reserver og budgetregulering"
"121179200000";"Budgetregulering vedr. effektiv administration"
"121179300000";"Budgetregulering vedr. effektiv administration"
"121179400000";"Omprioritering fra forsvaret"
"121179500000";"Budgetregulering vedr. effektiviseringer af det statslige og kommunale beredskab"
"121179600000";"Omprioritering i Redningsberedskabet"
"121179700000";"Negativ budgetregulering vedr. styrkelse af FE's indsats mod terror"
"121200000000";"Personale"
"121201000000";"Forsvarsministeriets Personalestyrelse, Egen virksomhed"
"121201010000";"Beholdninger"
"121201100000";"Almindelig virksomhed"
"121201200000";"Veterancenter"
"121201300000";"Forsvarets Auditørkorps"
"121201400000";"Den danske repræsentation ved NATO"
"121201500000";"Arbejdsskadeerstatning vedr. veteraner"
"121201600000";"Forsvarets Center for Arbejdsmiljø"
"121201700000";"Veterancenter"
"121202000000";"Forsvarsministeriets Personalestyrelse, Funktionel Virksomhed"
"121202100000";"Funktionel Virksomhed"
"121202200000";"Værnepligtige"
"121202300000";"Arbejdsskadeerstatninger vedr. veteraner"
"121203000000";"Forsvarsministeriets Personalestyrelse, Centralt Styrede Enheder"
"121203100000";"Centralt Styrede Enheder"
"121203200000";"Forsvarets Auditørkorps"
"121203300000";"Den danske repræsentation ved NATO"
"121300000000";"Materiel og IT"
"121301000000";"Forsvarsministeriets Materiel- og Indkøbsstyrelse"
"121301010000";"Beholdninger"
"121301100000";"Almindelig virksomhed"
"121302000000";"Materieldrift"
"121302010000";"Beholdninger"
"121302100000";"Materieldrift"
"121303000000";"Informatik Plan"
"121303010000";"Beholdninger"
"121303100000";"Informatik Plan"
"121304000000";"Materielanskaffelser"
"121304010000";"Beholdninger"
"121304100000";"Anlæg og materielinvesteringer"
"121400000000";"Ejendomme"
"121401000000";"Forsvarsministeriets Ejendomsstyrelse"
"121401010000";"Beholdninger"
"121401100000";"Almindelig virksomhed"
"121402000000";"Etablissementsdrift og bygningsvedligeholdelse"
"121402010000";"Beholdninger"
"121402100000";"Etablissementsdrift og bygningsvedligeholdelse"
"121402900000";"Indtægtsdækket virksomhed"
"121403000000";"Bygge- og anlægsarbejder"
"121403010000";"Beholdninger"
"121403100000";"Bygge- og anlægsarbejder"
"121403140000";"Strukturtilpasninger 2005-2009"
"121404000000";"Provenu ved afhændelse af ejendomme"
"121404010000";"Beholdninger"
"121404100000";"Provenu ved afhændelse af ejendomme"
"121500000000";"Regnskab"
"121501000000";"Forsvarsministeriets Regnskabsstyrelse"
"121501010000";"Beholdninger"
"121501100000";"Almindelig virksomhed"
"122000000000";"Militært forsvar"
"122300000000";"Værnsfælles Forsvarskommando med tilhørende myndigheder og områder"
"122301000000";"Værnsfælles Forsvarskommando"
"122301010000";"Beholdninger"
"122301100000";"Almindelig virksomhed"
"122301200000";"Forsvarets Center for Digital Forvaltning og Uddannelse"
"122301300000";"Forsvarets Center for Arbejdsmiljø"
"122301400000";"Veterancenter"
"122301500000";"Freds- og Stabiliseringsfonden"
"122301600000";"Centralt styrede initiativer"
"122301700000";"Reserve vedr. internationale operationer"
"122302000000";"Hæren"
"122302010000";"Beholdninger"
"122302100000";"Almindelig virksomhed"
"122303000000";"Søværnet"
"122303010000";"Beholdninger"
"122303100000";"Almindelig virksomhed"
"122304000000";"Flyvevåbnet"
"122304010000";"Beholdninger"
"122304100000";"Almindelig virksomhed"
"122306000000";"Specialoperationer"
"122306100000";"Specialoperationer"
"122307000000";"Forsvarets Værksteder"
"122307100000";"Almindelig virksomhed"
"122308000000";"Arktisk Kommando"
"122308010000";"Beholdninger"
"122308100000";"Almindelig virksomhed"
"122310000000";"Forsvarets Personeltjeneste"
"122310010000";"Beholdninger"
"122310100000";"Almindelig virksomhed"
"122310200000";"Understøttelsesordning, redningsmænd"
"122310300000";"Forsvarets Auditørkorps"
"122310400000";"Den danske repræsentation ved NATO"
"122310500000";"Arbejdsskadeerstatning vedr. veteraner"
"122310600000";"Forsvarets Center for Arbejdsmiljø"
"122310700000";"Veterancenter"
"122311000000";"Forsvarets Materieltjeneste"
"122311010000";"Beholdninger"
"122311100000";"Almindelig virksomhed"
"122312000000";"Materieldrift"
"122312010000";"Beholdninger"
"122312100000";"Materieldrift"
"122314000000";"Forsvarets Bygnings- og Etablissementstjeneste"
"122314010000";"Beholdninger"
"122314100000";"Almindelig virksomhed"
"122315000000";"Etablissementsdrift og bygningsvedligeholdelse"
"122315010000";"Beholdninger"
"122315100000";"Etablissementsdrift og bygningsvedligeholdelse"
"122315900000";"Indtægtsdækket virksomhed"
"122320000000";"Forsvarsakademiet"
"122320010000";"Beholdninger"
"122320100000";"Almindelig virksomhed"
"122320950000";"Tilskudsfinansieret forskningsvirksomhed"
"122321000000";"Forsvarets Sundhedstjeneste"
"122321010000";"Beholdninger"
"122321100000";"Almindelig virksomhed"
"122326000000";"Forsvarets Koncernfælles Informatiktjeneste"
"122326010000";"Beholdninger"
"122326100000";"Almindelig virksomhed"
"122327000000";"Forsvarets Informatik Plan"
"122327010000";"Beholdninger"
"122327100000";"Forsvarets Informatik Plan"
"122328000000";"Forsvarets Regnskabstjeneste"
"122328010000";"Beholdninger"
"122328100000";"Almindelig virksomhed"
"122340000000";"Materielanskaffelser"
"122340010000";"Beholdninger"
"122340100000";"Anlæg og materielinvesteringer"
"122341000000";"Bygge- og anlægsarbejder"
"122341010000";"Beholdninger"
"122341100000";"Bygge- og anlægsarbejder"
"122341140000";"Strukturtilpasninger 2005-2009"
"122342000000";"Provenu ved afhændelse af ejendomme"
"122342010000";"Beholdninger"
"122342100000";"Provenu ved afhændelse af ejendomme"
"122350000000";"Administrative bøder"
"122350100000";"Administrative bøder"
"122400000000";"Hjemmeværnet"
"122401000000";"Hjemmeværnet"
"122401010000";"Beholdninger"
"122401100000";"Almindelig virksomhed"
"122500000000";"Forsvarets Efterretningstjeneste"
"122501000000";"Forsvarets Efterretningstjeneste"
"122501010000";"Beholdninger"
"122501100000";"Almindelig virksomhed"
"122900000000";"Særlige udgifter vedr. NATO"
"122901000000";"Bidrag til NATOs militære driftsbudgetter mv."
"122901010000";"Beholdninger"
"122901100000";"Formål i udlandet"
"122911000000";"Bidrag til internationalt finansieret NATO-investeringsprogram"
"122911010000";"Dansk bidrag til internationalt finansieret NATO-investeringsprogram"
"122911100000";"Dansk bidrag til internationalt finansieret NATO-investeringsprogram"
"122913000000";"Internationalt finansieret NATO-investeringsprogram"
"122913100000";"Internationalt finansieret NATO-investeringsprogram"
"122915000000";"Nationalt finansieret NATO-investeringsprogram"
"122915010000";"Beholdninger"
"122915100000";"Nationalt finansieret NATO-investeringsprogram"
"124000000000";"Redningsberedskab"
"124100000000";"Redningsberedskab"
"124101000000";"Redningsberedskabet"
"124101010000";"Beholdninger"
"124101100000";"Almindelig virksomhed"
"124101600000";"Sikkerhedssamarbejde, Redningsberedskabet"
"124101700000";"Afgifter og gebyrer"
"124101900000";"Indtægtsdækket virksomhed"
"124101970000";"Andre tilskudsfinansierende aktiviteter"
"124103000000";"Beredskabsforbundet"
"124103100000";"Beredskabsforbundet, løn"
"124103200000";"Beredskabsforbundet, øvrige driftsudgifter"
"124179000000";"Reserver og budgetregulering"
"124179600000";"Omprioritering i Redningsberedskabet"
"140000000000";"Udlændinge-, Integrations- og Boligministeriet"
"141000000000";"Fællesudgifter"
"141100000000";"Centralstyrelsen"
"141101000000";"Departementet"
"141101010000";"Beholdninger"
"141101100000";"Almindelig virksomhed"
"141101970000";"Andre tilskudsfinansierede aktiviteter"
"141102000000";"Evaluering, analyse og styrkelse af integrationsområdet mv."
"141102010000";"Beholdninger"
"141102100000";"Evalueringer og analyse mv."
"141102200000";"Styrkelse af integrationsindsatsen"
"141102300000";"Styrkelse af repatrieringsindsatsen"
"141102400000";"Styrket informationsindsats om repatrieringsordningen"
"141102500000";"Evaluering, analyse, forskning og oplysning"
"141102600000";"Adresseprogrammet"
"141102900000";"Indtægtsdækket virksomhed"
"141103000000";"Indtægter i relation til Huseftersynsordningen"
"141103100000";"Bøder vedr. lov om beskikkede bygningssagkyndige mv."
"141104000000";"Digital adgang til oplysninger ifm. ejendomshandel (DIADEM)"
"141104010000";"Beholdninger"
"141104100000";"Digital adgang til oplysninger ifm. ejendomshandel (DIADEM)"
"141105000000";"Omstillingsinitiativer mv."
"141105010000";"Beholdninger"
"141105100000";"Omstillingsinitiativer mv."
"141177000000";"Reserver og budgetregulering vedrørende kommunale serviceudgifter"
"141177100000";"Reserve vedrørende kommunale serviceudgifter"
"141178000000";"Reserver og budgetregulering vedrørende kommunale indkomstoverførsler"
"141178100000";"Reserve vedrørende kommunale udgifter til  budgetgaranterede indkomstoverførsler"
"141178200000";"Reserve vedrørene kommunale udgifter til øvrige indkomstoverførsler"
"141179000000";"Reserver og budgetregulering"
"141179200000";"Reserve - Øvrig drift"
"141179300000";"Reserve - Lønsum"
"141179310000";"Budgetregulering vedrørende tryghedspakke"
"141179350000";"Reserve vedr. udspil om ungdomsboliger mv."
"141179400000";"Reserve vedrørende udspil om almene boliger"
"141179500000";"Reserve vedrørende forebyggelse af radikalisering og ekstremisme"
"141179600000";"Budgetregulering vedrørende fokuseret administration i staten (løn)"
"141179700000";"Reserver vedrørende kommunale serviceudgifter"
"141900000000";"Øvrige fællesudgifter"
"141901000000";"Sekretariatbistand til udlændingenævnene"
"141901100000";"Almindelig virksomhed"
"141902000000";"Flygtningenævnet"
"141902100000";"Almindelig virksomhed"
"141903000000";"Udlændingenævnet"
"141903100000";"Almindelig virksomhed"
"141910000000";"It-understøttelse af udlændingesagskæden"
"141910010000";"Beholdninger"
"141910100000";"Almindelig virksomhed"
"141911000000";"Det fælles europæiske visuminformationssystem"
"141911010000";"Beholdninger"
"141911100000";"Udvikling og drift"
"142000000000";"International Rekruttering og Integration"
"142100000000";"Fællesudgifter"
"142101000000";"Styrelsen for International Rekruttering og Integration"
"142101010000";"Beholdninger"
"142101100000";"Almindelig virksomhed"
"142101200000";"International rekruttering"
"142101290000";"Budgetregulering - medfinansieringsbidrag"
